Fastanúmer;Svæði;Brunabótamat;Lóðamat;Fasteignamat2016;Fasteignamat2017
2040173;Grafarvogur;23830000;2460000;20600000;23200000
2040132;Grafarvogur;28250000;3130000;25500000;28550000
2040134;Grafarvogur;24650000;2760000;22650000;25450000
2040131;Grafarvogur;21600000;2720000;21550000;24150000
2040624;Grafarvogur;20800000;2960000;22400000;24850000
2040288;Grafarvogur;27350000;3010000;24700000;27500000
2040289;Grafarvogur;23500000;2650000;21750000;24300000
2040290;Grafarvogur;22900000;2470000;20000000;22400000
2040799;Grafarvogur;21750000;2810000;22000000;24400000
2040815;Grafarvogur;29020000;3650000;28700000;31950000
2040816;Grafarvogur;29040000;3650000;28950000;32350000
2040812;Grafarvogur;26950000;3420000;27000000;30050000
2040813;Grafarvogur;26950000;3420000;27000000;30050000
2041538;Grafarvogur;25700000;3600000;27350000;30250000
2041546;Grafarvogur;26100000;3580000;27200000;30050000
2041547;Grafarvogur;29150000;3910000;29650000;32700000
2041694;Grafarvogur;25300000;3570000;26450000;29200000
2041693;Grafarvogur;24700000;3530000;25850000;28600000
2041697;Grafarvogur;28180000;3510000;26800000;29550000
2041696;Grafarvogur;24700000;3530000;26100000;28800000
2041695;Grafarvogur;21200000;3160000;23400000;25900000
2041698;Grafarvogur;24900000;3480000;25800000;28500000
2041584;Grafarvogur;26100000;3660000;28100000;31000000
2041967;Grafarvogur;18850000;2830000;20550000;22900000
2041964;Grafarvogur;23400000;3280000;23900000;26550000
2041968;Grafarvogur;23550000;3380000;24550000;27200000
2041965;Grafarvogur;18350000;2590000;19100000;21300000
2041982;Grafarvogur;23280000;2830000;21850000;24550000
2041983;Grafarvogur;23750000;3380000;25450000;28450000
2042041;Grafarvogur;35800000;4450000;36900000;41050000
2042043;Grafarvogur;17300000;2560000;19050000;21200000
2042588;Grafarvogur;26980000;3520000;26200000;29200000
2038711;Grafarvogur;30300000;4020000;31750000;34750000
2039020;Grafarvogur;17850000;2830000;21150000;23450000
2039018;Grafarvogur;26600000;3840000;28400000;31400000
2039021;Grafarvogur;26600000;3840000;28700000;31600000
2039028;Grafarvogur;28250000;3850000;28750000;31650000
2039024;Grafarvogur;28500000;3800000;28050000;30950000
2039011;Grafarvogur;22850000;3250000;24300000;26850000
2038824;Grafarvogur;30550000;3790000;28700000;31700000
2039019;Grafarvogur;23950000;3550000;26550000;29300000
2039022;Grafarvogur;25450000;3480000;25750000;28450000
2039012;Grafarvogur;19000000;2830000;21100000;23450000
2039025;Grafarvogur;25450000;3560000;26600000;29350000
2039013;Grafarvogur;29050000;3840000;28650000;31550000
2039023;Grafarvogur;22600000;3190000;23550000;26050000
2039014;Grafarvogur;23950000;3480000;26100000;28800000
2039234;Grafarvogur;24350000;3070000;25300000;28200000
2039284;Grafarvogur;32110000;3650000;32450000;35550000
2039289;Grafarvogur;35850000;4080000;36400000;39450000
2039274;Grafarvogur;24950000;3300000;28000000;31050000
2039275;Grafarvogur;25900000;3290000;28000000;31100000
2039288;Grafarvogur;35300000;4080000;36300000;39400000
2039213;Grafarvogur;32060000;3830000;32350000;35500000
2039277;Grafarvogur;33520000;4010000;34550000;38000000
2039269;Grafarvogur;38080000;4120000;35950000;39350000
2039325;Grafarvogur;29200000;3380000;28150000;31250000
2039235;Grafarvogur;14800000;2010000;16850000;18900000
2039285;Grafarvogur;28400000;3330000;29900000;33000000
2039209;Grafarvogur;32060000;3790000;31700000;34900000
2039433;Grafarvogur;13400000;1870000;15050000;17000000
2039408;Grafarvogur;30950000;3500000;31400000;34800000
2039500;Grafarvogur;29300000;3450000;30150000;33400000
2039447;Grafarvogur;20900000;2740000;22050000;24750000
2039409;Grafarvogur;26150000;2840000;26050000;28900000
2039432;Grafarvogur;21000000;2740000;22500000;25150000
2039422;Grafarvogur;21850000;2840000;23400000;26100000
2039411;Grafarvogur;28400000;3160000;28350000;31600000
2039444;Grafarvogur;20900000;2700000;21750000;24350000
2039499;Grafarvogur;25900000;3090000;27000000;30000000
2039412;Grafarvogur;32350000;3520000;31600000;35000000
2039443;Grafarvogur;21800000;2790000;22550000;25200000
2039525;Grafarvogur;26050000;3340000;26900000;30000000
2039410;Grafarvogur;32500000;3500000;31400000;34900000
2039501;Grafarvogur;21500000;2780000;23200000;25850000
2039907;Grafarvogur;27650000;2960000;25000000;27850000
2039906;Grafarvogur;25800000;2770000;23450000;26200000
2039953;Grafarvogur;27780000;2960000;25600000;28450000
2039895;Grafarvogur;23100000;2770000;23400000;26200000
2039896;Grafarvogur;34100000;3480000;30100000;33500000
2039954;Grafarvogur;25030000;2830000;24250000;27050000
2039955;Grafarvogur;26280000;2760000;23450000;26200000
2039908;Grafarvogur;27550000;3020000;25450000;28400000
2040076;Grafarvogur;32280000;3150000;27700000;30750000
2039956;Grafarvogur;27830000;2770000;24000000;26700000
2040105;Grafarvogur;27130000;2910000;24050000;26950000
2040104;Grafarvogur;23300000;2830000;22650000;25350000
2040177;Grafarvogur;34250000;3160000;26750000;29800000
2040178;Grafarvogur;20800000;2090000;17700000;19900000
2040109;Grafarvogur;23800000;2890000;23100000;25800000
2040176;Grafarvogur;22330000;2470000;20950000;23450000
2040179;Grafarvogur;37350000;3430000;29400000;32600000
2040183;Grafarvogur;26450000;3140000;25600000;28600000
2040180;Grafarvogur;23250000;2410000;20650000;23150000
2040130;Grafarvogur;31000000;3280000;26750000;29800000
2040106;Grafarvogur;30630000;3320000;27250000;30450000
2040145;Grafarvogur;27650000;2980000;24350000;27200000
2040144;Grafarvogur;27450000;2990000;24400000;27300000
2040205;Grafarvogur;28180000;3010000;25300000;28200000
2040224;Grafarvogur;32740000;3580000;30100000;33450000
2040219;Grafarvogur;23980000;2640000;23250000;25900000
2040227;Grafarvogur;33370000;3580000;30400000;33650000
2040225;Grafarvogur;26890000;3050000;25700000;28650000
2040204;Grafarvogur;25320000;2770000;23150000;25850000
2040640;Grafarvogur;19650000;2910000;21900000;24250000
2040647;Grafarvogur;29720000;3930000;29750000;32600000
2040671;Grafarvogur;30400000;4050000;31000000;34050000
2040646;Grafarvogur;20150000;2960000;22300000;24750000
2040228;Grafarvogur;26370000;3020000;25500000;28350000
2040412;Grafarvogur;24500000;2870000;23800000;26650000
2040276;Grafarvogur;27150000;3020000;24450000;27300000
2040649;Grafarvogur;31050000;4360000;32900000;35850000
2040639;Grafarvogur;17100000;2650000;19900000;22050000
2040645;Grafarvogur;34360000;4370000;32600000;35650000
2040762;Grafarvogur;28250000;4270000;32250000;35500000
2040793;Grafarvogur;18250000;2810000;21150000;23500000
2040789;Grafarvogur;23450000;3370000;25350000;28000000
2040763;Grafarvogur;28250000;4270000;32250000;35500000
2040945;Grafarvogur;18700000;2630000;19750000;21950000
2040684;Grafarvogur;29050000;4270000;32350000;35850000
2040944;Grafarvogur;32950000;4340000;31950000;34800000
2040761;Grafarvogur;29550000;4420000;33450000;36800000
2040820;Grafarvogur;18250000;2810000;21700000;24400000
2040759;Grafarvogur;23400000;3650000;27200000;30300000
2040943;Grafarvogur;24300000;3420000;25550000;28050000
2040946;Grafarvogur;28100000;3640000;27400000;30150000
2040775;Grafarvogur;29050000;4270000;32350000;35850000
2040685;Grafarvogur;29750000;4420000;33450000;36800000
2040795;Grafarvogur;23450000;3420000;25750000;28450000
2040794;Grafarvogur;23450000;3420000;25750000;28450000
2040819;Grafarvogur;23450000;3420000;26400000;29550000
2040758;Grafarvogur;17200000;2850000;21250000;23800000
2040821;Grafarvogur;29040000;3650000;28950000;32350000
2041712;Grafarvogur;27630000;3530000;26900000;29650000
2041653;Grafarvogur;27530000;3530000;26050000;28900000
2041554;Grafarvogur;26100000;3580000;27200000;30050000
2041599;Grafarvogur;29150000;3900000;29650000;32700000
2041797;Grafarvogur;18750000;2510000;18750000;21050000
2041711;Grafarvogur;22850000;3160000;23350000;25850000
2041710;Grafarvogur;25300000;3570000;26450000;29200000
2041899;Grafarvogur;19580000;2860000;20900000;23050000
2041649;Grafarvogur;28030000;3510000;26250000;29000000
2041600;Grafarvogur;26100000;3660000;28100000;31000000
2041980;Grafarvogur;17750000;2590000;19250000;21650000
2041981;Grafarvogur;30380000;3640000;27700000;30850000
2042586;Grafarvogur;15250000;2340000;16900000;19050000
2042035;Grafarvogur;19730000;2480000;19150000;21700000
2042646;Grafarvogur;30840000;4000000;29550000;32350000
2042635;Grafarvogur;27850000;3600000;26000000;28850000
2042637;Grafarvogur;24350000;3260000;23800000;26500000
2042045;Grafarvogur;23950000;3290000;24100000;26700000
2038756;Grafarvogur;39620000;4610000;36650000;39900000
2038681;Grafarvogur;34620000;4410000;34750000;37850000
2039216;Grafarvogur;32210000;3790000;31700000;34900000
2039215;Grafarvogur;26200000;3270000;27350000;30400000
2039431;Grafarvogur;21850000;2840000;23400000;26100000
2038871;Grafarvogur;30550000;3790000;28700000;31700000
2038757;Grafarvogur;34270000;4280000;33350000;36450000
2038823;Grafarvogur;18900000;2610000;19750000;22050000
2038682;Grafarvogur;35620000;4530000;35700000;38850000
2039364;Grafarvogur;26900000;3160000;26950000;29950000
2039214;Grafarvogur;27050000;3370000;28500000;31550000
2038822;Grafarvogur;26900000;3440000;26050000;28800000
2039497;Grafarvogur;25900000;3090000;26700000;29800000
2039735;Grafarvogur;24550000;2910000;24850000;27700000
2039843;Grafarvogur;30670000;3580000;29800000;33050000
2039536;Grafarvogur;28250000;3350000;27250000;30250000
2039498;Grafarvogur;29300000;3450000;29800000;33150000
2040206;Grafarvogur;25720000;2820000;23550000;26350000
2039917;Grafarvogur;16250000;2070000;16900000;19000000
2040211;Grafarvogur;28530000;3040000;25850000;28750000
2039894;Grafarvogur;24450000;2900000;24400000;27250000
2040167;Grafarvogur;28430000;3030000;25500000;28400000
2040221;Grafarvogur;30790000;3340000;28100000;31250000
2040210;Grafarvogur;32080000;3400000;28800000;31950000
2040222;Grafarvogur;18550000;2440000;19750000;22150000
2040280;Grafarvogur;25350000;2780000;23100000;25900000
2040281;Grafarvogur;25350000;2780000;23100000;25900000
2040282;Grafarvogur;25350000;2780000;23350000;26050000
2040652;Grafarvogur;16800000;2540000;19300000;21400000
2040286;Grafarvogur;27150000;3000000;24350000;27200000
2040651;Grafarvogur;16950000;2540000;19350000;21450000
2040657;Grafarvogur;30280000;4110000;30350000;33250000
2040283;Grafarvogur;25600000;2800000;23450000;26200000
2040778;Grafarvogur;28600000;4270000;32250000;35500000
2040779;Grafarvogur;28600000;4270000;32250000;35500000
2040898;Grafarvogur;34410000;4420000;33200000;36300000
2040785;Grafarvogur;26850000;3940000;28000000;30650000
2040798;Grafarvogur;29020000;3650000;28250000;31150000
2040899;Grafarvogur;15150000;2390000;17800000;19900000
2040900;Grafarvogur;31880000;4460000;33050000;36100000
2040780;Grafarvogur;29850000;4420000;33450000;36800000
2040796;Grafarvogur;19650000;2810000;21450000;23800000
2040786;Grafarvogur;29020000;3650000;28200000;31150000
2041000;Grafarvogur;17400000;2670000;20650000;23000000
2041015;Grafarvogur;32000000;4570000;34650000;37750000
2041001;Grafarvogur;30090000;4080000;30400000;33300000
2041528;Grafarvogur;32200000;4230000;31300000;34150000
2041529;Grafarvogur;32300000;4230000;31300000;34150000
2041650;Grafarvogur;27680000;3480000;26050000;28750000
2041540;Grafarvogur;25850000;3640000;27950000;30800000
2041654;Grafarvogur;28030000;3570000;26650000;29450000
2041651;Grafarvogur;28030000;3570000;26400000;29250000
2041656;Grafarvogur;28930000;3530000;26350000;29100000
2041652;Grafarvogur;21200000;3160000;22650000;25200000
2041655;Grafarvogur;21200000;3160000;22900000;25400000
2041548;Grafarvogur;27200000;3660000;28200000;31100000
2041901;Grafarvogur;17200000;2410000;18050000;20050000
2041657;Grafarvogur;28130000;3510000;26300000;29050000
2041802;Grafarvogur;32680000;4440000;33250000;36300000
2041799;Grafarvogur;37160000;4870000;35400000;38450000
2041662;Grafarvogur;28130000;3570000;26750000;29500000
2041663;Grafarvogur;21150000;3160000;22950000;25450000
2041902;Grafarvogur;24200000;3160000;24200000;26700000
2041800;Grafarvogur;29100000;4010000;29100000;31750000
2041803;Grafarvogur;32340000;4410000;33000000;36050000
2041900;Grafarvogur;22150000;2930000;21700000;23800000
2041658;Grafarvogur;27580000;3480000;26100000;28800000
2041659;Grafarvogur;28130000;3570000;26450000;29300000
2041904;Grafarvogur;16750000;2490000;18200000;20400000
2042650;Grafarvogur;30740000;4000000;29250000;31950000
2042651;Grafarvogur;31240000;4020000;29400000;32100000
2041923;Grafarvogur;27500000;3660000;28350000;31150000
2041905;Grafarvogur;29320000;3790000;28300000;30850000
2042649;Grafarvogur;31090000;4020000;29700000;32500000
2041922;Grafarvogur;21800000;3240000;23400000;25900000
2038653;Grafarvogur;28550000;3910000;29950000;32900000
2039941;Grafarvogur;25880000;2860000;24500000;27350000
2039940;Grafarvogur;25030000;2760000;23400000;26100000
2039217;Grafarvogur;27200000;3370000;28200000;31350000
2039938;Grafarvogur;21630000;2230000;19150000;21500000
2039943;Grafarvogur;22080000;2260000;19850000;22200000
2039423;Grafarvogur;20950000;2740000;22500000;25150000
2039840;Grafarvogur;19130000;2370000;19900000;22400000
2039548;Grafarvogur;21250000;2850000;23250000;25900000
2039446;Grafarvogur;22700000;2840000;23250000;26000000
2039939;Grafarvogur;21880000;2230000;19350000;21700000
2039839;Grafarvogur;30630000;3580000;29500000;32850000
2039841;Grafarvogur;19130000;2370000;19900000;22400000
2039942;Grafarvogur;20780000;2260000;19850000;22150000
2039218;Grafarvogur;32210000;3830000;32000000;35250000
2039445;Grafarvogur;20900000;2740000;22050000;24750000
2041681;Grafarvogur;25300000;3510000;26050000;28750000
2041675;Grafarvogur;25250000;3570000;25700000;28500000
2041672;Grafarvogur;24550000;3460000;25100000;27700000
2041669;Grafarvogur;24550000;3460000;24850000;27500000
2041668;Grafarvogur;21100000;3090000;22200000;24600000
2041700;Grafarvogur;21300000;3160000;23150000;25700000
2041667;Grafarvogur;27930000;3510000;25900000;28650000
2041676;Grafarvogur;21150000;3160000;22700000;25250000
2041674;Grafarvogur;24700000;3480000;25350000;28000000
2041673;Grafarvogur;25250000;3510000;25550000;28250000
2041677;Grafarvogur;24600000;3530000;25350000;28100000
2041707;Grafarvogur;26050000;3570000;26250000;29100000
2041839;Grafarvogur;13350000;1925000;14500000;16200000
2041838;Grafarvogur;20450000;2890000;21450000;23800000
2038658;Grafarvogur;30740000;4300000;31850000;34800000
2038674;Grafarvogur;34730000;4480000;34350000;37500000
2041701;Grafarvogur;24750000;3530000;25850000;28600000
2041704;Grafarvogur;24750000;3530000;26100000;28800000
2038657;Grafarvogur;31030000;4280000;32100000;35100000
2041837;Grafarvogur;35090000;4330000;33400000;36100000
2041853;Grafarvogur;31190000;3930000;29600000;32400000
2038712;Grafarvogur;33070000;4360000;32700000;35700000
2041705;Grafarvogur;25300000;3510000;26050000;28750000
2041854;Grafarvogur;30290000;3980000;29900000;32650000
2041706;Grafarvogur;24900000;3480000;25800000;28500000
2038675;Grafarvogur;34840000;4480000;34350000;37500000
2038679;Grafarvogur;29850000;4030000;29550000;32300000
2041703;Grafarvogur;21300000;3160000;23400000;25900000
2041855;Grafarvogur;30690000;3930000;30300000;33000000
2038656;Grafarvogur;31040000;4310000;32300000;35300000
2041709;Grafarvogur;24750000;3530000;25850000;28600000
2038676;Grafarvogur;35670000;4530000;34700000;37900000
2038655;Grafarvogur;31090000;4260000;31950000;34950000
2041702;Grafarvogur;25300000;3570000;26450000;29200000
2041708;Grafarvogur;21300000;3160000;23150000;25700000
2039522;Grafarvogur;26050000;3300000;26550000;29600000
2039406;Grafarvogur;31600000;3500000;31050000;34550000
2041971;Grafarvogur;27200000;3640000;26500000;29300000
2042014;Grafarvogur;10850000;1755000;12700000;14300000
2041862;Grafarvogur;24340000;3370000;24800000;27200000
2038759;Grafarvogur;30050000;3820000;30250000;33300000
2042013;Grafarvogur;11850000;1900000;13800000;15450000
2039308;Grafarvogur;28450000;3440000;29400000;32450000
2038821;Grafarvogur;30550000;3730000;28300000;31250000
2039475;Grafarvogur;33470000;3650000;31500000;34650000
2039309;Grafarvogur;32800000;3800000;33200000;36500000
2039407;Grafarvogur;28300000;3140000;28450000;31550000
2039524;Grafarvogur;26150000;3310000;26600000;29650000
2039480;Grafarvogur;34620000;3860000;33250000;36650000
2039481;Grafarvogur;34250000;3830000;33700000;36950000
2042018;Grafarvogur;26700000;3650000;26550000;29400000
2038820;Grafarvogur;26900000;3370000;25600000;28350000
2039523;Grafarvogur;21350000;2810000;22650000;25300000
2038761;Grafarvogur;41810000;4630000;35550000;38750000
2038826;Grafarvogur;24000000;3350000;24900000;27500000
2039521;Grafarvogur;25550000;3340000;27150000;30150000
2042019;Grafarvogur;16100000;2480000;18050000;20200000
2039479;Grafarvogur;28750000;3470000;29950000;33300000
2041863;Grafarvogur;22850000;3300000;24850000;27450000
2038829;Grafarvogur;24000000;3420000;25050000;27750000
2038827;Grafarvogur;24900000;3440000;25300000;28000000
2039958;Grafarvogur;28580000;2960000;25650000;28500000
2039836;Grafarvogur;18500000;2320000;19100000;21400000
2039893;Grafarvogur;15350000;2010000;16900000;19050000
2039811;Grafarvogur;24650000;3140000;25850000;28750000
2039863;Grafarvogur;31980000;3580000;29850000;33100000
2039837;Grafarvogur;18980000;2320000;19450000;21850000
2039808;Grafarvogur;23150000;2930000;23900000;26650000
2039864;Grafarvogur;19780000;2360000;20050000;22500000
2039915;Grafarvogur;30300000;3120000;25950000;28950000
2039855;Grafarvogur;29180000;3510000;29250000;32500000
2039866;Grafarvogur;31980000;3580000;29850000;33100000
2039865;Grafarvogur;18400000;2360000;19150000;21500000
2039842;Grafarvogur;29980000;3510000;28950000;32250000
2039835;Grafarvogur;30780000;3550000;29250000;32550000
2039916;Grafarvogur;31000000;3220000;27050000;30100000
2039809;Grafarvogur;22800000;2920000;23750000;26500000
2039810;Grafarvogur;23150000;2930000;23900000;26650000
2039957;Grafarvogur;27130000;2830000;24800000;27600000
